done,Library,API function:argument (-1 return),malloc size,file path,buffer (var len),length (var len),create,static,source,sink,init api
TRUE,c-ares,ares_set_local_ip6:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_local_ip6:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_local_ip6:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_csv:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_csv:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_csv:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_ports_csv:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_ports_csv:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_ports_csv:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_ports:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_ports:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers_ports:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_servers:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_callback:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_callback:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_callback:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_callback:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_configure_callback:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_configure_callback:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_configure_callback:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_configure_callback:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_functions:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_functions:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_functions:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_socket_functions:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_sortlist:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_sortlist:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_set_sortlist:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_strerror:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,c-ares,ares_strerror:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_timeout:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_timeout:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_timeout:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_timeout:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,c-ares,ares_version:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,c-ares,ares_version:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddArrayToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddArrayToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddArrayToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddBoolToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddBoolToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddBoolToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddBoolToObject:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddFalseToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddFalseToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddFalseToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemReferenceToArray:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemReferenceToArray:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemReferenceToArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemReferenceToObject:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemReferenceToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemReferenceToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemReferenceToObject:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToArray:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToArray:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObject:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObject:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObjectCS:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObjectCS:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObjectCS:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddItemToObjectCS:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddNullToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddNullToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddNullToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddNumberToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddNumberToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddNumberToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddNumberToObject:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddObjectToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddObjectToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddObjectToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddRawToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddRawToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddRawToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddRawToObject:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddStringToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddStringToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddStringToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddStringToObject:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddTrueToObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddTrueToObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_AddTrueToObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Compare:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Compare:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Compare:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Compare:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateArray:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateArrayReference:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateArrayReference:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateBool:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateBool:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateDoubleArray:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateDoubleArray:0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateDoubleArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateFalse:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateFloatArray:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateFloatArray:0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateFloatArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateIntArray:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateIntArray:0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateIntArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateNull:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateNumber:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateNumber:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateObject:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateObjectReference:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateObjectReference:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateRaw:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateRaw:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateString:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateString:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateStringArray:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateStringArray:0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateStringArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateStringReference:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_CreateStringReference:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_CreateTrue:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_Delete:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Delete:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE
TRUE,cjson,cJSON_DeleteItemFromArray:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromArray:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromObject:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromObjectCaseSensitive:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromObjectCaseSensitive:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DeleteItemFromObjectCaseSensitive:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromArray:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromArray:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromObject:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromObject:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromObjectCaseSensitive:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromObjectCaseSensitive:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemFromObjectCaseSensitive:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemViaPointer:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemViaPointer:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_DetachItemViaPointer:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Duplicate:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Duplicate:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Duplicate:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_free:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE
TRUE,cjson,cJSON_free:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetArrayItem:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetArrayItem:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetArrayItem:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetArraySize:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetArraySize:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetErrorPtr:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_GetNumberValue:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetNumberValue:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetObjectItem:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetObjectItem:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetObjectItem:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetObjectItemCaseSensitive:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetObjectItemCaseSensitive:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetObjectItemCaseSensitive:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetStringValue:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_GetStringValue:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_HasObjectItem:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_HasObjectItem:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_HasObjectItem:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_InitHooks:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_InitHooks:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_InsertItemInArray:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_InsertItemInArray:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_InsertItemInArray:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_InsertItemInArray:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsArray:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsArray:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsBool:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsBool:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsFalse:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsFalse:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsInvalid:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsInvalid:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsNull:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsNull:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsNumber:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsNumber:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsObject:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsObject:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsRaw:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsRaw:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsString:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsString:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsTrue:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_IsTrue:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_malloc:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_malloc:0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Minify:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_Minify:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_Parse:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_Parse:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLength:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLength:0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLength:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLengthOpts:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLengthOpts:0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLengthOpts:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLengthOpts:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithLengthOpts:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithOpts:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithOpts:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithOpts:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,cjson,cJSON_ParseWithOpts:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
